time,asset,CapMVRVCur,NVTAdj,PriceUSD
2020-05-24 00:00:00+00:00,doge,0.9951832,193.61252208,0.00244388083892483
2020-05-25 00:00:00+00:00,doge,1.03457311,184.37745973,0.00254106470363776
2020-05-26 00:00:00+00:00,doge,1.02374018,99.85883915,0.00251338741762916
2020-05-27 00:00:00+00:00,doge,1.03010207,143.54126253,0.00252933084898952
2020-05-28 00:00:00+00:00,doge,1.03208541,55.20984452,0.00253465828900291
2020-05-29 00:00:00+00:00,doge,1.01765116,143.13712333,0.00249946825159799
2020-05-30 00:00:00+00:00,doge,1.06010916,143.51506584,0.0026047198488045
2020-05-31 00:00:00+00:00,doge,1.03745374,166.48470472,0.00255108508060021
2020-06-01 00:00:00+00:00,doge,1.08078447,91.88787643,0.00266019789483322
2020-06-02 00:00:00+00:00,doge,1.03032665,76.19317143,0.00253395902352211
2020-06-03 00:00:00+00:00,doge,1.03133249,137.2086203,0.00253534308729232
2020-06-04 00:00:00+00:00,doge,1.05746027,81.13907037,0.00260098220987861
2020-06-05 00:00:00+00:00,doge,1.0340804,112.83351935,0.00254250088858852
2020-06-06 00:00:00+00:00,doge,1.04193621,126.23504426,0.00256161000029894
2020-06-07 00:00:00+00:00,doge,1.0505037,108.39238028,0.00258323691209965
2020-06-08 00:00:00+00:00,doge,1.04440026,129.69742144,0.00256818938600634
2020-06-09 00:00:00+00:00,doge,1.05684294,105.52342268,0.00259954873891068
2020-06-10 00:00:00+00:00,doge,1.06257816,70.65490437,0.00261411511253149
2020-06-11 00:00:00+00:00,doge,0.99449093,111.40391765,0.00244400380345066
2020-06-12 00:00:00+00:00,doge,1.0201276,126.37208198,0.00250760160599904
2020-06-13 00:00:00+00:00,doge,1.0212463,110.5896424,0.00251011231671035
2020-06-14 00:00:00+00:00,doge,1.00411322,154.49868964,0.00246755594508251
2020-06-15 00:00:00+00:00,doge,1.02384457,95.11926382,0.00251087820141947
2020-06-16 00:00:00+00:00,doge,1.0303472,97.61836986,0.00252715876233501
2020-06-17 00:00:00+00:00,doge,1.01599279,126.35508168,0.00249145095663579
2020-06-18 00:00:00+00:00,doge,1.01540976,150.13146762,0.00249009822933897
2020-06-19 00:00:00+00:00,doge,0.99911789,68.98767628,0.00244835398413764
2020-06-20 00:00:00+00:00,doge,1.01377649,101.0628875,0.00248433107035084
2020-06-21 00:00:00+00:00,doge,1.00115702,145.67905369,0.00245320863125533
2020-06-22 00:00:00+00:00,doge,1.01152199,104.40039465,0.00248233626160252
2020-06-23 00:00:00+00:00,doge,1.0031566,47.30866971,0.00246183492034168
2020-06-24 00:00:00+00:00,doge,0.99426129,50.34370858,0.00243909081208492
2020-06-25 00:00:00+00:00,doge,0.98430054,72.13624952,0.00241408238126576
2020-06-26 00:00:00+00:00,doge,0.94727696,66.93515783,0.00232093515094496
2020-06-27 00:00:00+00:00,doge,0.93805448,134.05230743,0.00229770938486736
2020-06-28 00:00:00+00:00,doge,0.93686989,138.02910638,0.00229301808165855
2020-06-29 00:00:00+00:00,doge,0.95547926,125.62987443,0.00233886709032576
2020-06-30 00:00:00+00:00,doge,0.94736066,47.59483564,0.00231788088205376
2020-07-01 00:00:00+00:00,doge,0.96480931,123.58658079,0.0023609381239208
2020-07-02 00:00:00+00:00,doge,0.9483751,132.52595867,0.00231999892632302
2020-07-03 00:00:00+00:00,doge,0.95052718,124.2786221,0.00232457549662002
2020-07-04 00:00:00+00:00,doge,0.94872865,121.01696783,0.00231991061335159
2020-07-05 00:00:00+00:00,doge,0.95144042,131.37882557,0.00232645607412523
2020-07-06 00:00:00+00:00,doge,1.06459531,74.57220255,0.00260817399203102
2020-07-07 00:00:00+00:00,doge,1.23674396,19.84747842,0.00307677267141613
2020-07-08 00:00:00+00:00,doge,1.74252602,6.68143447,0.00471793463808817
2020-07-09 00:00:00+00:00,doge,1.60817076,11.12995123,0.00435657310346719
2020-07-10 00:00:00+00:00,doge,1.32144562,14.82058484,0.00353849407747735
2020-07-11 00:00:00+00:00,doge,1.42622309,41.88013235,0.00382470707232425
2020-07-12 00:00:00+00:00,doge,1.35919779,70.3774969,0.00364292526104395
2020-07-13 00:00:00+00:00,doge,1.17194794,23.02470475,0.00313894820249177
2020-07-14 00:00:00+00:00,doge,1.22672613,43.65446869,0.00329276050111516
2020-07-15 00:00:00+00:00,doge,1.1527601,62.39099387,0.00308929890405734
2020-07-16 00:00:00+00:00,doge,1.10916679,35.02272581,0.00297147652453294
2020-07-17 00:00:00+00:00,doge,1.14121208,53.47819869,0.00305226683488408
2020-07-18 00:00:00+00:00,doge,1.30208171,43.90092058,0.00349461216386879
2020-07-19 00:00:00+00:00,doge,1.25716227,55.9333561,0.00337455157048864
2020-07-20 00:00:00+00:00,doge,1.21276553,63.47824636,0.00325095580820292
2020-07-21 00:00:00+00:00,doge,1.23457701,60.13772212,0.0033122736664885
2020-07-22 00:00:00+00:00,doge,1.22507768,88.59834229,0.0032840975247085
2020-07-23 00:00:00+00:00,doge,1.2409428,72.06481554,0.00332726804506428
2020-07-24 00:00:00+00:00,doge,1.19713124,63.45714857,0.00320667745224465
2020-07-25 00:00:00+00:00,doge,1.2225765,82.77238528,0.00327321119427016
2020-07-26 00:00:00+00:00,doge,1.20520513,69.41248219,0.00322577924211216
2020-07-27 00:00:00+00:00,doge,1.17675111,49.54198833,0.00316414996655188
2020-07-28 00:00:00+00:00,doge,1.2031769,49.28619306,0.0032368676893556
2020-07-29 00:00:00+00:00,doge,1.18700932,78.56549905,0.00319305240147994
2020-07-30 00:00:00+00:00,doge,1.20110987,67.96935286,0.00323160218760681
2020-07-31 00:00:00+00:00,doge,1.20051638,85.32186335,0.00323009998903651
2020-08-01 00:00:00+00:00,doge,1.37759322,49.12293151,0.0037249416715533
2020-08-02 00:00:00+00:00,doge,1.24484887,59.9374165,0.00335977132651185
2020-08-03 00:00:00+00:00,doge,1.26527175,69.60819642,0.00341583711191103
2020-08-04 00:00:00+00:00,doge,1.30938569,95.41358949,0.00353816810576796
2020-08-05 00:00:00+00:00,doge,1.30181252,76.24700271,0.00351840880152705
2020-08-06 00:00:00+00:00,doge,1.32200005,87.93957234,0.00357487084817447
2020-08-07 00:00:00+00:00,doge,1.29691301,66.05272386,0.00350811876287992
2020-08-08 00:00:00+00:00,doge,1.27894543,104.77594876,0.00345840302914642
2020-08-09 00:00:00+00:00,doge,1.26202271,99.93864076,0.00341271160047471
2020-08-10 00:00:00+00:00,doge,1.2921812,46.93817426,0.00350320028774737
2020-08-11 00:00:00+00:00,doge,1.23871436,89.8107258,0.00335604256974609
2020-08-12 00:00:00+00:00,doge,1.26949984,84.50739886,0.00344347090804779
2020-08-13 00:00:00+00:00,doge,1.27695046,95.05317599,0.00346315621598673
2020-08-14 00:00:00+00:00,doge,1.32678622,99.19817118,0.00360210946133799
2020-08-15 00:00:00+00:00,doge,1.3019633,96.5351446,0.00353832009028949
2020-08-16 00:00:00+00:00,doge,1.29462442,99.17494936,0.00352036585689325
2020-08-17 00:00:00+00:00,doge,1.32770875,70.16153927,0.00361489440996485
2020-08-18 00:00:00+00:00,doge,1.29500232,50.53660297,0.00352669306901887
2020-08-19 00:00:00+00:00,doge,1.27046608,47.80533023,0.00345867854680123
2020-08-20 00:00:00+00:00,doge,1.25841399,75.28361212,0.003465041836812
2020-08-21 00:00:00+00:00,doge,1.22549016,89.45817377,0.00337356714396478
2020-08-22 00:00:00+00:00,doge,1.25207021,72.97042143,0.00344666265022515
2020-08-23 00:00:00+00:00,doge,1.2518925,118.36391568,0.00344613609393787
2020-08-24 00:00:00+00:00,doge,1.23451706,71.20124493,0.00339724251779166
2020-08-25 00:00:00+00:00,doge,1.20204608,77.63652749,0.00330410864073058
2020-08-26 00:00:00+00:00,doge,1.19647204,96.48859366,0.00328796906599076
2020-08-27 00:00:00+00:00,doge,1.17225164,117.81308414,0.00321966985156197
2020-08-28 00:00:00+00:00,doge,1.19620017,124.7536421,0.00328498851337029
2020-08-29 00:00:00+00:00,doge,1.19560318,134.97078965,0.00328336277721502
2020-08-30 00:00:00+00:00,doge,1.21029708,133.62308348,0.00332408518210771
2020-08-31 00:00:00+00:00,doge,1.17304695,54.32611185,0.00322165363901993
2020-09-01 00:00:00+00:00,doge,1.20493985,86.60612204,0.00331058595745631
2020-09-02 00:00:00+00:00,doge,1.13930754,76.55837801,0.00312569410568746
2020-09-03 00:00:00+00:00,doge,1.0288571,51.80670073,0.00281139958228289
2020-09-04 00:00:00+00:00,doge,1.05243262,22.52155332,0.00288885033690444
2020-09-05 00:00:00+00:00,doge,1.01214384,70.84792447,0.00277354339076533
2020-09-06 00:00:00+00:00,doge,1.02319971,92.44605614,0.00280294312433598
2020-09-07 00:00:00+00:00,doge,1.04691883,109.29807907,0.00286814422734049
2020-09-08 00:00:00+00:00,doge,1.01672882,79.64265687,0.00278397648308148
2020-09-09 00:00:00+00:00,doge,1.02383643,101.52873799,0.00280244315225183
2020-09-10 00:00:00+00:00,doge,1.04282267,102.45277605,0.00284641879946489
2020-09-11 00:00:00+00:00,doge,1.01985006,80.00790831,0.00277930813740888
2020-09-12 00:00:00+00:00,doge,1.02186739,89.32195562,0.00278373886598666
2020-09-13 00:00:00+00:00,doge,1.00867085,95.21385032,0.00275108780118319
