time,asset,PriceUSD
2020-11-05 00:00:00+00:00,usdt,1.0013461236638581
2020-11-06 00:00:00+00:00,usdt,1.0012936514319468
2020-11-07 00:00:00+00:00,usdt,1.0014648584837178
2020-11-08 00:00:00+00:00,usdt,1.000562282091509
2020-11-09 00:00:00+00:00,usdt,1.0006812619848238
2020-11-10 00:00:00+00:00,usdt,1.0013861069182828
2020-11-11 00:00:00+00:00,usdt,1.0010977917752384
2020-11-12 00:00:00+00:00,usdt,1.000862752997055
2020-11-13 00:00:00+00:00,usdt,1.00126986964291
2020-11-14 00:00:00+00:00,usdt,1.0010137930952046
2020-11-15 00:00:00+00:00,usdt,1.0009227376256757
2020-11-16 00:00:00+00:00,usdt,1.0007114564233286
2020-11-17 00:00:00+00:00,usdt,1.0011207732849654
2020-11-18 00:00:00+00:00,usdt,1.0010952139810858
2020-11-19 00:00:00+00:00,usdt,1.0012160834823522
2020-11-20 00:00:00+00:00,usdt,1.000936064779184
2020-11-21 00:00:00+00:00,usdt,1.0006253535943892
2020-11-22 00:00:00+00:00,usdt,1.0010528472498879
2020-11-23 00:00:00+00:00,usdt,1.0008621607019434
2020-11-24 00:00:00+00:00,usdt,1.0007662244301578
2020-11-25 00:00:00+00:00,usdt,1.0000613802900717
2020-11-26 00:00:00+00:00,usdt,1.0010742357691695
2020-11-27 00:00:00+00:00,usdt,1.0005270732741625
2020-11-28 00:00:00+00:00,usdt,1.000839785132866
2020-11-29 00:00:00+00:00,usdt,1.0008905220405073
2020-11-30 00:00:00+00:00,usdt,1.0003872315109954
2020-12-01 00:00:00+00:00,usdt,1.000644257587571
2020-12-02 00:00:00+00:00,usdt,1.0006221876095849
2020-12-03 00:00:00+00:00,usdt,1.0008296884273884
2020-12-04 00:00:00+00:00,usdt,1.0003078112215082
2020-12-05 00:00:00+00:00,usdt,1.0001144550993324
2020-12-06 00:00:00+00:00,usdt,1.0005093150031843
2020-12-07 00:00:00+00:00,usdt,1.000298411795793
2020-12-08 00:00:00+00:00,usdt,0.9993325540619519
2020-12-09 00:00:00+00:00,usdt,1.0002742039742842
2020-12-10 00:00:00+00:00,usdt,1.000013556945991
2020-12-11 00:00:00+00:00,usdt,1.00001746931619
2020-12-12 00:00:00+00:00,usdt,1.00051616902899
2020-12-13 00:00:00+00:00,usdt,0.999410360441122
2020-12-14 00:00:00+00:00,usdt,0.999874322033898
2020-12-15 00:00:00+00:00,usdt,1.00028592278127
2020-12-16 00:00:00+00:00,usdt,1.00099731735827
2020-12-17 00:00:00+00:00,usdt,1.00021416432899
2020-12-18 00:00:00+00:00,usdt,1.0011420858725
2020-12-19 00:00:00+00:00,usdt,1.00111520418525
2020-12-20 00:00:00+00:00,usdt,1.00058032729398
2020-12-21 00:00:00+00:00,usdt,1.00012260315605
2020-12-22 00:00:00+00:00,usdt,1.00001761075395
2020-12-23 00:00:00+00:00,usdt,0.99997585622443
2020-12-24 00:00:00+00:00,usdt,0.999732197545295
2020-12-25 00:00:00+00:00,usdt,0.999572641145529
2020-12-26 00:00:00+00:00,usdt,0.999242875508393
2020-12-27 00:00:00+00:00,usdt,0.998747929865576
2020-12-28 00:00:00+00:00,usdt,0.998351549386324
2020-12-29 00:00:00+00:00,usdt,0.999086760958504
2020-12-30 00:00:00+00:00,usdt,1.00045484307442
2020-12-31 00:00:00+00:00,usdt,1.00110999415546
2021-01-01 00:00:00+00:00,usdt,1.00236073348919
2021-01-02 00:00:00+00:00,usdt,1.00079448275862
2021-01-03 00:00:00+00:00,usdt,1.00137496317943
2021-01-04 00:00:00+00:00,usdt,1.00078847645389
2021-01-05 00:00:00+00:00,usdt,1.00294670368206
2021-01-06 00:00:00+00:00,usdt,1.00223313851549
2021-01-07 00:00:00+00:00,usdt,1.00110721800117
2021-01-08 00:00:00+00:00,usdt,1.00099577673875
2021-01-09 00:00:00+00:00,usdt,1.00369897954413
2021-01-10 00:00:00+00:00,usdt,0.999894203974284
2021-01-11 00:00:00+00:00,usdt,1.00058692460549
2021-01-12 00:00:00+00:00,usdt,0.999720046756283
2021-01-13 00:00:00+00:00,usdt,1.00027540100261
2021-01-14 00:00:00+00:00,usdt,0.998872232028054
2021-01-15 00:00:00+00:00,usdt,0.999834848626534
2021-01-16 00:00:00+00:00,usdt,1.00002629456458
2021-01-17 00:00:00+00:00,usdt,0.999718521332554
2021-01-18 00:00:00+00:00,usdt,1.00022301811806
2021-01-19 00:00:00+00:00,usdt,1.00046794638736
2021-01-20 00:00:00+00:00,usdt,1.00044983985973
2021-01-21 00:00:00+00:00,usdt,0.999143780245471
2021-01-22 00:00:00+00:00,usdt,1.00091508533022
2021-01-23 00:00:00+00:00,usdt,1.00076821858562
2021-01-24 00:00:00+00:00,usdt,1.00102872899474
2021-01-25 00:00:00+00:00,usdt,1.00006044698271
2021-01-26 00:00:00+00:00,usdt,1.00112616890707
2021-01-27 00:00:00+00:00,usdt,1.00191072939801
2021-01-28 00:00:00+00:00,usdt,1.00241853302162
2021-01-29 00:00:00+00:00,usdt,1.00041277147867
2021-01-30 00:00:00+00:00,usdt,1.00110199883109
2021-01-31 00:00:00+00:00,usdt,1.00092086616014
2021-02-01 00:00:00+00:00,usdt,1.0003284465225
2021-02-02 00:00:00+00:00,usdt,1.00086499415546
2021-02-03 00:00:00+00:00,usdt,1.0012909170076
